Record_ID,Car_Model,Model_Year,Mileage_KM,Fault_Category,Fault_Type,Severity,Parts_Required,Parts_Availability,Garage_Type,Mechanic_Expertise,Location,Day_of_Week,Time_of_Day,Actual_Repair_Hours
736,Suzuki Alto,2019,83348,Electrical,Wiper Motor Failure,Minor,Wiper Motor,In Stock,Authorized,14,Kamburupitiya,Friday,Afternoon,1.9
737,Suzuki Alto,2021,51147,AC,Condenser Fan,Moderate,Condenser Fan Motor,In Stock,Local,18,Slave Island,Saturday,Evening,3.0
738,Suzuki Alto,2017,92760,Electrical,ECU Error,Moderate,ECU Reprogram,In Stock,Local,10,Nupe,Tuesday,Afternoon,2.0
739,Suzuki Alto,2017,91990,Electrical,Ignition Coil Failure,Moderate,Ignition Coil Set,In Stock,Local,5,Pitabeddara,Friday,Morning,21.5
740,Suzuki Alto,2019,65239,Brake,Brake Pad Wear,Minor,Brake Pads Front,In Stock,Authorized,24,Nupe,Thursday,Afternoon,2.0
741,Suzuki Alto,2020,72558,AC,Blower Motor Issues,Minor,Blower Motor,In Stock,Authorized,12,Dehiwala,Thursday,Afternoon,1.2
742,Suzuki Alto,2019,66112,AC,AC Gas Refill,Minor,Refrigerant Gas,In Stock,Local,14,Thalalla,Tuesday,Morning,1.0
743,Suzuki Alto,2018,92370,Transmission,Gearbox Oil Leak,Moderate,Oil Seal,In Stock,Local,6,Matara,Wednesday,Morning,3.5
744,Suzuki Alto,2020,52412,Transmission,Gear Selector Cable,Minor,Selector Cable,In Stock,Authorized,16,Pasgoda,Saturday,Evening,4.0
745,Suzuki Alto,2015,124571,Transmission,Hard Gear Shifting,Moderate,Clutch Plate,In Stock,Local,9,Devinuwara,Tuesday,Evening,8.5
746,Suzuki Alto,2019,79664,Suspension,Strut Mount,Moderate,Strut Mounting,In Stock,Local,8,Ratmalana,Friday,Morning,2.5
747,Suzuki Alto,2015,115268,Engine,Timing Belt Failure,Major,Timing Belt Kit,In Stock,Local,5,Kamburupitiya,Friday,Evening,13.5
748,Suzuki Alto,2015,121991,AC,AC Resistor,Minor,Blower Resistor,In Stock,Authorized,3,Kotapola,Wednesday,Evening,2.0
749,Suzuki Alto,2021,49465,Brake,Brake Noise,Minor,Brake Pad Shims,In Stock,Local,7,Ratmalana,Wednesday,Morning,1.3
750,Suzuki Alto,2016,104808,Engine,Turbo Failure,Major,Turbocharger,Order Required,Local,13,Dikwella,Thursday,Afternoon,31.5
751,Suzuki Alto,2019,90895,Electrical,Complete Alternator Failure,Major,Alternator Complete,In Stock,Local,23,Grandpass,Wednesday,Evening,6.5
752,Suzuki Alto,2014,124494,Engine,Misfiring,Moderate,Spark Plugs+Ignition Coil,In Stock,Authorized,8,Matara,Thursday,Evening,6.0
753,Suzuki Alto,2019,82044,Engine,Overheating (Radiator+Water Pump),Major,Radiator+Water Pump,In Stock,Local,23,Kolonnawa,Friday,Morning,6.5
754,Suzuki Alto,2015,127190,AC,Compressor Failure,Major,Compressor+Belt,In Stock,Local,4,Mulatiyana,Friday,Morning,9.0
755,Suzuki Alto,2021,44738,Engine,Misfiring,Moderate,Spark Plugs+Ignition Coil,In Stock,Local,19,Paburana,Wednesday,Afternoon,4.0
756,Suzuki Alto,2015,127071,Engine,Misfiring,Moderate,Spark Plugs+Ignition Coil,In Stock,Authorized,5,Matara,Wednesday,Morning,6.0
757,Suzuki Alto,2019,66945,Electrical,Fuel Pump Failure,Moderate,Fuel Pump,In Stock,Local,10,Kolonnawa,Saturday,Evening,4.5
758,Suzuki Alto,2018,96836,Suspension,Sway Bar Links,Minor,Sway Bar Link Set,In Stock,Local,12,Athuraliya,Wednesday,Morning,1.25
759,Suzuki Alto,2016,121018,Electrical,Headlight Not Working,Minor,Headlight Bulb,In Stock,Local,18,Kamburupitiya,Thursday,Morning,1.0
760,Suzuki Alto,2021,58568,Suspension,Shock Absorber Noise,Moderate,Front Shocks,In Stock,Local,1,Thalalla,Thursday,Afternoon,7.5
761,Suzuki Alto,2021,53981,Suspension,Ball Joint Wear,Moderate,Ball Joints Both,Order Required,Authorized,20,Thihagoda,Tuesday,Afternoon,3.0
762,Suzuki Alto,2015,134628,Electrical,Battery Drain,Minor,Battery,Order Required,Local,4,Dikwella,Thursday,Morning,3.5
763,Suzuki Alto,2019,83312,Suspension,Ball Joint Wear,Moderate,Ball Joints Both,In Stock,Local,4,Seethawaka,Thursday,Morning,4.0
764,Suzuki Alto,2018,84252,Brake,ABS Sensor Fault,Moderate,ABS Sensor,Order Required,Local,16,Nupe,Thursday,Afternoon,3.5
765,Suzuki Alto,2018,85685,Electrical,Alternator+Battery Problem,Moderate,Alternator+Battery,In Stock,Authorized,2,Hakmana,Friday,Afternoon,7.0
766,Suzuki Alto,2017,95090,Body,Rust Treatment,Minor,Paint+Protection,In Stock,Authorized,9,Kolonnawa,Wednesday,Morning,3.0
767,Suzuki Alto,2015,130781,Electrical,Ignition Coil Failure,Moderate,Ignition Coil Set,In Stock,Authorized,18,Pasgoda,Monday,Morning,3.0
768,Suzuki Alto,2014,151923,Engine,Oil Leak (Gasket),Minor,Gasket Set,In Stock,Authorized,10,Meddawatta,Thursday,Evening,4.0
769,Suzuki Alto,2018,102286,Brake,Weak Braking,Moderate,Brake Pads+Rotors,Order Required,Local,5,Meddawatta,Wednesday,Afternoon,6.0
770,Suzuki Alto,2015,128683,Body,Tail Light Not Working,Minor,Tail Light Assembly,In Stock,Local,14,Thalalla,Monday,Morning,1.1
771,Suzuki Alto,2013,149855,Engine,Overheating (Radiator+Thermostat),Major,Radiator+Thermostat,Order Required,Authorized,20,Walgama,Monday,Morning,18.0
772,Suzuki Alto,2016,117846,Suspension,Wheel Bearing Noise,Moderate,Front Wheel Bearing,In Stock,Authorized,22,Malimbada,Monday,Morning,4.0
773,Suzuki Alto,2018,95925,Electrical,Sensor Malfunction,Minor,O2 Sensor,Order Required,Local,22,Grandpass,Monday,Afternoon,3.0
774,Suzuki Alto,2017,113676,Electrical,Alternator+Battery Problem,Moderate,Alternator+Battery,In Stock,Local,6,Weligama,Saturday,Morning,7.0
775,Suzuki Alto,2021,58258,Engine,Oil Leak (Gasket),Minor,Gasket Set,In Stock,Local,5,Kollupitiya,Wednesday,Afternoon,3.0
776,Suzuki Alto,2015,117481,Electrical,Battery Drain,Minor,Battery,In Stock,Authorized,13,Kolonnawa,Tuesday,Afternoon,3.0
777,Suzuki Alto,2019,69240,AC,Evaporator Leak,Major,Evaporator Core,In Stock,Local,22,Ratmalana,Thursday,Afternoon,8.0
778,Suzuki Alto,2016,106843,Engine,Timing Belt Failure,Major,Timing Belt Kit,In Stock,Local,1,Nupe,Wednesday,Afternoon,13.5
779,Suzuki Alto,2021,51035,Suspension,Tie Rod End,Moderate,Tie Rod Ends+Alignment,In Stock,Local,3,Kesbewa,Friday,Evening,4.5
780,Suzuki Alto,2018,103555,Electrical,Wiper Motor Failure,Minor,Wiper Motor,In Stock,Authorized,3,Borella,Tuesday,Morning,2.0
781,Suzuki Alto,2020,75052,AC,AC Gas Refill,Minor,Refrigerant Gas,In Stock,Authorized,22,Meddawatta,Wednesday,Evening,1.2
782,Suzuki Alto,2012,173549,AC,Compressor Failure,Major,Compressor+Belt,Order Required,Authorized,7,Pitabeddara,Monday,Evening,15.0
783,Suzuki Alto,2018,80978,Suspension,Sway Bar Links,Minor,Sway Bar Link Set,In Stock,Authorized,3,Welipitiya,Saturday,Morning,3.0
784,Suzuki Alto,2020,77842,Suspension,Stabilizer Link Noise,Minor,Stabilizer Links,In Stock,Authorized,4,Kolonnawa,Monday,Afternoon,2.5
785,Suzuki Alto,2015,116057,AC,Refrigerant Leak,Moderate,Condenser,In Stock,Authorized,15,Kaduwela,Thursday,Evening,7.5
786,Suzuki Alto,2018,76135,AC,AC Filter,Minor,Cabin Filter,In Stock,Local,8,Nupe,Thursday,Morning,0.5
787,Suzuki Alto,2020,74924,AC,AC Resistor,Minor,Blower Resistor,In Stock,Local,25,Havelock Town,Monday,Evening,1.0
788,Suzuki Alto,2015,121772,AC,AC Gas Refill,Minor,Refrigerant Gas,In Stock,Authorized,5,Hakmana,Wednesday,Afternoon,2.0
789,Suzuki Alto,2017,108635,Engine,Misfiring,Moderate,Spark Plugs+Ignition Coil,In Stock,Authorized,21,Dehiwala,Friday,Afternoon,4.5
790,Suzuki Alto,2018,76689,Transmission,Gearbox Oil Leak,Moderate,Oil Seal,Order Required,Authorized,2,Bambalapitiya,Friday,Afternoon,9.0
791,Suzuki Alto,2020,72964,Body,Window Glass Crack,Minor,Window Glass,In Stock,Local,21,Kollupitiya,Monday,Morning,3.5
792,Suzuki Alto,2019,67354,Suspension,Sway Bar Links,Minor,Sway Bar Link Set,In Stock,Local,1,Kollupitiya,Thursday,Evening,2.0
793,Suzuki Alto,2021,64632,Suspension,Stabilizer Link Noise,Minor,Stabilizer Links,In Stock,Authorized,5,Kolonnawa,Tuesday,Morning,1.6
794,Suzuki Alto,2012,156377,AC,Condenser Fan,Moderate,Condenser Fan Motor,Order Required,Authorized,4,Pasgoda,Tuesday,Morning,4.0
795,Suzuki Alto,2021,63171,Electrical,Horn Not Working,Minor,Horn Relay,In Stock,Authorized,4,Walgama,Monday,Morning,1.0
796,Suzuki Alto,2015,114389,Engine,Overheating (Thermostat+Coolant),Major,Thermostat+Coolant,In Stock,Authorized,4,Akuressa,Tuesday,Morning,4.0
797,Suzuki Alto,2020,78754,AC,AC Filter,Minor,Cabin Filter,In Stock,Local,5,Havelock Town,Saturday,Morning,1.75
798,Suzuki Alto,2016,122507,AC,Refrigerant Leak,Moderate,Condenser,In Stock,Authorized,20,Pitabeddara,Friday,Afternoon,7.0
799,Suzuki Alto,2016,100817,Engine,Overheating (Radiator+Thermostat),Major,Radiator+Thermostat,In Stock,Authorized,14,Kollupitiya,Friday,Evening,8.0
800,Suzuki Alto,2019,72464,Body,Window Glass Crack,Minor,Window Glass,Order Required,Authorized,2,Matara,Saturday,Morning,8.0
801,Suzuki Alto,2019,81920,Engine,High Fuel Consumption,Moderate,Fuel Injectors+Filter,In Stock,Authorized,13,Hakmana,Monday,Afternoon,9.5
802,Suzuki Alto,2021,42497,Body,Rust Treatment,Minor,Paint+Protection,In Stock,Authorized,2,Seethawaka,Monday,Evening,6.0
803,Suzuki Alto,2016,104815,AC,Compressor Failure,Major,Compressor+Belt,In Stock,Authorized,1,Kollupitiya,Saturday,Evening,14.5
804,Suzuki Alto,2012,175311,Suspension,Tie Rod End,Moderate,Tie Rod Ends+Alignment,In Stock,Authorized,15,Kamburupitiya,Wednesday,Morning,4.0
805,Suzuki Alto,2011,174445,Brake,Brake Booster Failure,Major,Brake Booster,Order Required,Local,9,Hiththetiya,Friday,Morning,10.0
806,Suzuki Alto,2019,76728,Engine,Throttle Body Cleaning,Minor,Cleaning Service,In Stock,Authorized,9,Seethawaka,Saturday,Morning,1.1
807,Suzuki Alto,2018,99262,Engine,Engine Mount Worn,Moderate,Engine Mount Set,In Stock,Local,6,Thihagoda,Wednesday,Afternoon,8.0
808,Suzuki Alto,2019,73851,Electrical,Sensor Malfunction,Minor,O2 Sensor,In Stock,Authorized,4,Thihagoda,Wednesday,Morning,1.9
809,Suzuki Alto,2019,87282,Suspension,Ball Joint Wear,Moderate,Ball Joints Both,Order Required,Authorized,6,Athuraliya,Wednesday,Morning,4.5
810,Suzuki Alto,2015,137642,Brake,Brake Noise,Minor,Brake Pad Shims,In Stock,Local,3,Pallimulla,Saturday,Afternoon,1.6
811,Suzuki Alto,2020,59127,Suspension,Stabilizer Link Noise,Minor,Stabilizer Links,In Stock,Local,4,Kaduwela,Friday,Afternoon,2.5
812,Suzuki Alto,2011,184925,Suspension,Stabilizer Link Noise,Minor,Stabilizer Links,In Stock,Authorized,8,Matara,Tuesday,Morning,1.7
813,Suzuki Alto,2017,113587,Electrical,Battery Drain,Minor,Battery,In Stock,Authorized,11,Paburana,Friday,Afternoon,2.0
814,Suzuki Alto,2021,40909,Suspension,Sway Bar Links,Minor,Sway Bar Link Set,In Stock,Local,1,Kirulapone,Thursday,Morning,3.0
815,Suzuki Alto,2012,148992,AC,Condenser Fan,Moderate,Condenser Fan Motor,In Stock,Local,4,Kamburupitiya,Wednesday,Afternoon,2.5
816,Suzuki Alto,2016,121357,Engine,Exhaust Smoke,Major,Valve Seals,Order Required,Authorized,9,Padukka,Tuesday,Afternoon,20.0
817,Suzuki Alto,2014,150909,Engine,High Fuel Consumption,Moderate,Fuel Injectors+Filter,Order Required,Local,15,Gandara,Thursday,Evening,18.0
818,Suzuki Alto,2015,125526,Electrical,Ignition Coil Failure,Moderate,Ignition Coil Set,Order Required,Local,23,Bambalapitiya,Monday,Afternoon,3.5
819,Suzuki Alto,2017,108793,Transmission,Transmission Mount,Minor,Transmission Mount,In Stock,Authorized,2,Dehiwala,Friday,Evening,3.5
820,Suzuki Alto,2018,91147,Electrical,Central Locking Fault,Minor,Central Lock Actuator,In Stock,Local,12,Thihagoda,Saturday,Evening,2.0
821,Suzuki Alto,2017,97648,Engine,Oil Leak (Gasket),Minor,Gasket Set,In Stock,Local,14,Pasgoda,Wednesday,Morning,3.0
822,Suzuki Alto,2016,109163,Body,Door Lock Issue,Minor,Door Lock Mechanism,In Stock,Local,6,Ratmalana,Tuesday,Afternoon,2.0
823,Suzuki Alto,2011,170206,Brake,Brake Pad Wear,Minor,Brake Pads Front,In Stock,Authorized,1,Nupe,Tuesday,Evening,3.5
824,Suzuki Alto,2018,91717,AC,Blower Motor Issues,Minor,Blower Motor,In Stock,Authorized,1,Mulatiyana,Wednesday,Afternoon,2.5
825,Suzuki Alto,2021,58813,Suspension,Stabilizer Link Noise,Minor,Stabilizer Links,In Stock,Authorized,3,Thalalla,Friday,Morning,1.4
826,Suzuki Alto,2017,92397,Engine,Misfiring,Moderate,Spark Plugs+Ignition Coil,In Stock,Local,17,Ratmalana,Thursday,Evening,4.0
827,Suzuki Alto,2017,99467,Electrical,Bulb Blown,Minor,Bulbs+Fuses,In Stock,Local,9,Meddawatta,Wednesday,Morning,1.9
828,Suzuki Alto,2014,145059,Electrical,Complete Alternator Failure,Major,Alternator Complete,In Stock,Local,19,Kamburupitiya,Wednesday,Morning,4.0
829,Suzuki Alto,2018,89446,Body,Window Glass Crack,Minor,Window Glass,In Stock,Authorized,7,Meddawatta,Tuesday,Evening,3.5
830,Suzuki Alto,2020,60564,AC,AC Filter,Minor,Cabin Filter,In Stock,Local,4,Slave Island,Monday,Afternoon,1.2
831,Suzuki Alto,2016,122582,Engine,High Fuel Consumption,Moderate,Fuel Injectors+Filter,In Stock,Local,4,Mulatiyana,Friday,Morning,7.5
832,Suzuki Alto,2015,135631,Suspension,Wheel Bearing Noise,Moderate,Front Wheel Bearing,In Stock,Local,23,Athuraliya,Saturday,Evening,3.5
833,Suzuki Alto,2014,128585,Engine,Oil Leak (Valve Cover),Moderate,Valve Cover Gasket,In Stock,Authorized,6,Kotapola,Monday,Evening,7.0
834,Suzuki Alto,2020,76668,Suspension,Strut Mount,Moderate,Strut Mounting,In Stock,Local,7,Akuressa,Saturday,Afternoon,4.0
835,Suzuki Alto,2021,46905,Suspension,Shock Absorber Noise,Moderate,Front Shocks,In Stock,Authorized,7,Kamburupitiya,Saturday,Morning,5.5
836,Suzuki Alto,2016,117365,Engine,Head Gasket Leak,Major,Head Gasket Kit,In Stock,Local,17,Hiththetiya,Wednesday,Afternoon,10.0
837,Suzuki Alto,2019,85454,Engine,Coolant Leak,Moderate,Radiator Hose,In Stock,Authorized,7,Matara,Tuesday,Afternoon,3.5
838,Suzuki Alto,2017,102743,Electrical,Complete Alternator Failure,Major,Alternator Complete,Order Required,Local,3,Dikwella,Friday,Evening,15.5
839,Suzuki Alto,2014,139929,Engine,Oil Leak (Gasket),Minor,Gasket Set,In Stock,Local,11,Nawimana,Thursday,Afternoon,3.0
840,Suzuki Alto,2020,64332,Electrical,Wiper Motor Failure,Minor,Wiper Motor,In Stock,Local,4,Dehiwala,Monday,Morning,2.5
841,Suzuki Alto,2016,122316,Brake,Weak Braking,Moderate,Brake Pads+Rotors,In Stock,Local,12,Padukka,Saturday,Morning,5.0
842,Suzuki Alto,2016,118008,Transmission,Hard Gear Shifting,Moderate,Clutch Plate,In Stock,Local,7,Kesbewa,Wednesday,Afternoon,7.5
843,Suzuki Alto,2012,163177,Brake,Weak Braking,Moderate,Brake Pads+Rotors,In Stock,Authorized,12,Kirulapone,Wednesday,Evening,5.0
844,Suzuki Alto,2018,87011,Brake,Brake Noise,Minor,Brake Pad Shims,In Stock,Authorized,2,Grandpass,Thursday,Morning,1.3
845,Suzuki Alto,2021,44414,Electrical,Horn Not Working,Minor,Horn Relay,In Stock,Authorized,12,Thihagoda,Tuesday,Morning,0.5
846,Suzuki Alto,2020,55528,Electrical,Bulb Blown,Minor,Bulbs+Fuses,In Stock,Authorized,3,Meddawatta,Thursday,Morning,1.7
847,Suzuki Alto,2017,102251,Transmission,Transmission Mount,Minor,Transmission Mount,In Stock,Authorized,9,Welipitiya,Monday,Morning,1.5
848,Suzuki Alto,2014,149893,Brake,Weak Braking,Moderate,Brake Pads+Rotors,In Stock,Authorized,15,Paburana,Wednesday,Morning,5.0
849,Suzuki Alto,2014,146129,AC,AC Belt,Minor,AC Belt,In Stock,Authorized,5,Kirulapone,Wednesday,Morning,2.0
850,Suzuki Alto,2020,60212,Engine,Throttle Body Cleaning,Minor,Cleaning Service,In Stock,Authorized,1,Meddawatta,Thursday,Afternoon,1.8
851,Suzuki Alto,2011,173628,Electrical,Central Locking Fault,Minor,Central Lock Actuator,In Stock,Local,10,Athuraliya,Saturday,Morning,2.5
852,Suzuki Alto,2017,92471,Suspension,Wheel Bearing Noise,Moderate,Front Wheel Bearing,In Stock,Authorized,3,Kotapola,Monday,Afternoon,11.5
853,Suzuki Alto,2018,96712,Transmission,Gearbox Oil Leak,Moderate,Oil Seal,Order Required,Authorized,4,Thalalla,Tuesday,Evening,4.0
854,Suzuki Alto,2018,101167,Electrical,Sensor Malfunction,Minor,O2 Sensor,Order Required,Authorized,3,Dondra,Friday,Afternoon,4.0
855,Suzuki Alto,2015,121848,Engine,Misfiring,Moderate,Spark Plugs+Ignition Coil,In Stock,Local,10,Padukka,Saturday,Afternoon,5.0
856,Suzuki Alto,2015,126557,Suspension,Sway Bar Links,Minor,Sway Bar Link Set,Order Required,Authorized,10,Kamburupitiya,Saturday,Morning,3.0
857,Suzuki Alto,2013,147912,Electrical,ECU Error,Moderate,ECU Reprogram,In Stock,Authorized,14,Slave Island,Saturday,Morning,2.0
858,Suzuki Alto,2013,139119,Brake,Brake Pad Wear,Minor,Brake Pads Front,In Stock,Authorized,3,Mulatiyana,Tuesday,Evening,4.0
859,Suzuki Alto,2017,89026,AC,Blower Motor Issues,Minor,Blower Motor,In Stock,Authorized,6,Kollupitiya,Monday,Morning,2.0
860,Suzuki Alto,2012,167624,Electrical,Central Locking Fault,Minor,Central Lock Actuator,Order Required,Authorized,16,Ratmalana,Thursday,Morning,2.0
861,Suzuki Alto,2015,134303,Brake,Brake Booster Failure,Major,Brake Booster,In Stock,Local,14,Bambalapitiya,Wednesday,Afternoon,6.0
862,Suzuki Alto,2021,65456,AC,AC Pressure Switch,Minor,Pressure Switch,In Stock,Authorized,18,Seethawaka,Thursday,Morning,1.5
863,Suzuki Alto,2012,167572,Engine,Throttle Body Cleaning,Minor,Cleaning Service,In Stock,Local,5,Hiththetiya,Wednesday,Evening,1.6
864,Suzuki Alto,2017,108174,AC,AC Gas Refill,Minor,Refrigerant Gas,In Stock,Local,8,Akuressa,Saturday,Afternoon,4.5
865,Suzuki Alto,2011,169983,Engine,Throttle Body Cleaning,Minor,Cleaning Service,In Stock,Authorized,10,Modara,Saturday,Afternoon,1.8
866,Suzuki Alto,2019,88462,Suspension,Control Arm Bushings,Moderate,Lower Arm Bushings,In Stock,Local,16,Bambalapitiya,Tuesday,Afternoon,3.5
867,Suzuki Alto,2020,72283,Engine,Oil Leak (Gasket),Minor,Gasket Set,In Stock,Authorized,23,Pallimulla,Monday,Evening,3.0
868,Suzuki Alto,2017,90866,Engine,Crankshaft Sensor Issue,Moderate,Crankshaft Sensor,In Stock,Authorized,15,Pitabeddara,Thursday,Morning,3.5
869,Suzuki Alto,2015,112884,AC,Evaporator Leak,Major,Evaporator Core,In Stock,Authorized,3,Walgama,Thursday,Morning,11.0
870,Suzuki Alto,2020,71187,Engine,Spark Plug Change,Minor,Spark Plugs,In Stock,Authorized,17,Kolonnawa,Saturday,Evening,1.4
871,Suzuki Alto,2020,73379,Engine,Coolant Leak,Moderate,Radiator Hose,In Stock,Authorized,5,Borella,Saturday,Afternoon,4.0
872,Suzuki Alto,2019,65078,Suspension,Wheel Bearing Noise,Moderate,Front Wheel Bearing,Order Required,Local,8,Dondra,Thursday,Evening,29.5
873,Suzuki Alto,2017,112583,Engine,Throttle Body Cleaning,Minor,Cleaning Service,In Stock,Authorized,12,Dikwella,Friday,Evening,3.0
874,Suzuki Alto,2018,88067,Suspension,Strut Mount,Moderate,Strut Mounting,In Stock,Local,15,Dikwella,Friday,Morning,2.0
875,Suzuki Alto,2019,83702,Suspension,Sway Bar Links,Minor,Sway Bar Link Set,In Stock,Local,17,Devinuwara,Tuesday,Morning,2.0
